|W290AN      |105.9 MHz |FX |290 |ND  |-                   |D  |-  |LIC    |OGDENSBURG               |NY |US |BLFT-20040211ABU    |0.038  kW |0.038  kW |60.5    |0.0     |24614      |N |44 |35 |18.2  |W |75  |23 |12.7  |GOOD NEWS RADIO, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |164.   m|164.0  m|60157     |-       |-       |27.    m|976651    |d77b92a0a50645839948c1b6063ebeb7        |
|W290AT      |105.9 MHz |FX |290 |ND  |-                   |D  |-  |LIC    |PLATTSBURGH              |NY |US |BLFT-20091022ADA    |0.073  kW |0.073  kW |3.1     |0.0     |148182     |N |44 |42 |34.1  |W |73  |28 |0.4   |VOX AM/FM, LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |94.    m|94.0   m|96032     |-       |-       |42.    m|1335703   |fc13bb4078ec45a998fac1b6063ebeb7        |
|W290BZ      |105.9 MHz |FX |290 |DA  |-                   |D  |-  |LIC    |RED HOOK                 |NY |US |BLFT-20110131ABI    |0.25   kW |0.25   kW |138.9   |0.0     |140121     |N |41 |59 |27.3  |W |73  |46 |24.4  |WILLPOWER RADIO LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |279.   m|279.0  m|16176     |220.    |-       |58.    m|1415527   |e0e50253bc6249f19db8c1b6063ebeb7        |
|WXXI-FM     |105.9 MHz |FM |290 |ND  |-                   |A  |-  |APP    |ROCHESTER                |NY |US |0000215260          |3.7    kW |3.7    kW |130.0   |130.0   |49193      |N |43 |8  |7.0   |W |77  |35 |2.0   |WXXI PUBLIC BROADCASTING COUNCIL                                            |   0.00 km |   0.00 mi |  0.00 deg |277.   m|277.0  m|1010751   |-       |1003958 |72.    m|215260    |25076ff38839d14401884a12a8e102ab        |
|WJZR        |105.9 MHz |FM |290 |ND  |-                   |A  |-  |LIC    |ROCHESTER                |NY |US |0000202077          |3.     kW |3.     kW |55.0    |55.0    |49193      |N |43 |9  |35.2  |W |77  |34 |42.9  |WXXI PUBLIC BROADCASTING COUNCIL                                            |   0.00 km |   0.00 mi |  0.00 deg |193.   m|193.0  m|1006197   |-       |-       |44.    m|202077    |25076f9183a508ef0183a944839701e4        |
|WJZR        |105.9 MHz |FM |290 |ND  |-                   |A  |-  |CP     |ROCHESTER                |NY |US |0000203663          |3.7    kW |3.7    kW |130.0   |130.0   |49193      |N |43 |8  |7.0   |W |77  |35 |2.0   |WXXI PUBLIC BROADCASTING COUNCIL                                            |   0.00 km |   0.00 mi |  0.00 deg |277.   m|277.0  m|1006063   |-       |1003958 |72.    m|203663    |25076ff384355af001845f0da60b1f7f        |
|WKLZ        |105.9 MHz |FM |290 |ND  |-                   |A  |-  |LIC    |SYRACUSE                 |NY |US |BMLED-20190214AAU   |4.     kW |4.     kW |61.0    |61.0    |58719      |N |43 |3  |30.2  |W |76  |9  |58.7  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |232.   m|232.0  m|-         |-       |1007737 |118.   m|1800218   |fa00421ac9ae4291a2f7c1b6063ebeb7        |
|W291BY      |106.1 MHz |FX |291 |DA  |-                   |D  |-  |LIC    |ALBANY                   |NY |US |BLFT-20190130AAS    |0.25   kW |0.25   kW |0.0     |0.0     |139045     |N |42 |47 |9.2   |W |73  |37 |41.4  |WMHT EDUCATIONAL TELECOMMUNICATIONS                                         |   0.00 km |   0.00 mi |  0.00 deg |314.   m|314.0  m|134217    |0.      |-       |24.    m|1799397   |865b2078ce944464aea1c1b6063ebeb7        |
|W291CV      |106.1 MHz |FX |291 |ND  |-                   |D  |-  |LIC    |AUBURN                   |NY |US |BLFT-20170127ADE    |0.21   kW |0.21   kW |0.0     |0.0     |147996     |N |42 |57 |5.2   |W |76  |35 |3.8   |WOLF RADIO, INC.                                                            |   0.00 km |   0.00 mi |  0.00 deg |219.   m|219.0  m|118541    |-       |1005755 |59.    m|1749422   |e9bfa5195f9d4d01a48ac1b6063ebeb7        |
|W291DI      |106.1 MHz |FX |291 |ND  |-                   |D  |-  |LIC    |BATAVIA                  |NY |US |0000121657          |0.25   kW |0.25   kW |0.0     |0.0     |200172     |N |42 |58 |37.4  |W |77  |59 |34.3  |MAJIC TONES COMMUNICATIONS, LLC                                             |   0.00 km |   0.00 mi |  0.00 deg |299.   m|299.0  m|130389    |-       |-       |20.    m|121657    |25076ff3744bb12c01747eb50f2c09fc        |
|W291CQ      |106.1 MHz |FX |291 |DA  |-                   |D  |-  |LIC    |BEACON                   |NY |US |BLFT-20160921ACA    |-.     kW |0.025  kW |0.0     |0.0     |157787     |N |41 |29 |20.0  |W |73  |56 |51.4  |DIGITAL RADIO BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|434.   m|125544    |0.      |-       |13.    m|1739688   |44dfbbed1a0343148f56c1b6063ebeb7        |
|W291CN      |106.1 MHz |FX |291 |DA  |-                   |D  |-  |LIC    |BUFFALO                  |NY |US |BLFT-20150213ACZ    |0.25   kW |0.25   kW |0.0     |0.0     |86427      |N |42 |56 |46.2  |W |78  |49 |38.1  |FAMILY LIFE MINISTRIES, INC                                                 |   0.00 km |   0.00 mi |  0.00 deg |316.   m|316.0  m|117145    |0.      |1013994 |115.   m|1671184   |8ecb373431614451a067c1b6063ebeb7        |
|WNKI        |106.1 MHz |FM |291 |ND  |-                   |B  |-  |LIC    |CORNING                  |NY |US |BLH-19801118AH      |40.    kW |40.    kW |162.0   |162.0   |53611      |N |42 |9  |43.2  |W |77  |2  |13.8  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |586.   m|586.0  m|-         |-       |-       |56.    m|24937     |4a6b012722914de4ab70c1b6063ebeb7        |
|WNKI        |106.1 MHz |FS |291 |ND  |-                   |B  |-  |LIC    |CORNING                  |NY |US |BXLH-20070809ABP    |0.8    kW |0.8    kW |57.0    |57.0    |53611      |N |42 |12 |0.3   |W |76  |51 |28.8  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |454.   m|454.0  m|-         |-       |1060937 |24.    m|1198229   |11adbfa0671641bdaf8fc1b6063ebeb7        |
|W291BU      |106.1 MHz |FX |291 |DA  |-                   |D  |-  |LIC    |FULTON                   |NY |US |BLFT-20180626AAB    |0.25   kW |0.25   kW |0.0     |0.0     |143125     |N |43 |24 |56.2  |W |76  |27 |52.8  |GALAXY SYRACUSE LICENSEE LLC (NEW)                                          |   0.00 km |   0.00 mi |  0.00 deg |205.   m|205.0  m|131758    |0.      |1028674 |98.    m|1787370   |ccc5630b86bf4d61814cc1b6063ebeb7        |
|WPDA        |106.1 MHz |FM |291 |ND  |-                   |A  |-  |LIC    |JEFFERSONVILLE           |NY |US |BLH-19930203KD      |1.6    kW |1.6    kW |191.0   |191.0   |3655       |N |41 |48 |57.3  |W |74  |45 |40.5  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |695.   m|695.0  m|-         |-       |-       |52.    m|181655    |dbaa4957f0024d30b1e4c1b6063ebeb7        |
|WBLI        |106.1 MHz |FM |291 |DA  |-                   |B  |-  |LIC    |PATCHOGUE                |NY |US |BLH-20100429ADY     |49.    kW |49.    kW |152.0   |152.0   |37235      |N |40 |50 |32.4  |W |73  |2  |23.4  |CMG NY/TEXAS RADIO, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |175.   m|175.0  m|88811     |0.      |1003317 |96.    m|1364863   |6c57fd0f71dd4a2bbc73c1b6063ebeb7        |
|WBLI        |106.1 MHz |FS |291 |DA  |-                   |B  |-  |LIC    |PATCHOGUE                |NY |US |BXLH-20100630BYH    |23.    kW |23.    kW |132.0   |132.0   |37235      |N |40 |50 |32.4  |W |73  |2  |23.4  |CMG NY/TEXAS RADIO, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |155.   m|155.0  m|90031     |0.      |1003317 |76.    m|1381126   |a963a946942a40418c74c1b6063ebeb7        |
|W292DL      |106.3 MHz |FX |292 |ND  |-                   |D  |-  |LIC    |BINGHAMTON               |NY |US |BLFT-20070424AAU    |0.014  kW |0.014  kW |77.2    |0.0     |43661      |N |42 |6  |49.2  |W |75  |51 |37.6  |MONTROSE BROADCASTING CORPORATION                                           |   0.00 km |   0.00 mi |  0.00 deg |459.   m|459.0  m|78689     |-       |-       |32.    m|1182855   |9a34bf4effc34f9ea61ac1b6063ebeb7        |
|W292ES      |106.3 MHz |FX |292 |ND  |-                   |D  |-  |LIC    |DOVER PLAINS             |NY |US |BLFT-20140317ABF    |0.01   kW |0.01   kW |0.0     |0.0     |147759     |N |41 |42 |50.3  |W |73  |32 |5.4   |WAMC                                                                        |   0.00 km |   0.00 mi |  0.00 deg |432.   m|432.0  m|117203    |-       |-       |39.    m|1627319   |616ebffceff54b7fa144c1b6063ebeb7        |
|W292FG      |106.3 MHz |FX |292 |ND  |-                   |D  |-  |LIC    |GENEVA                   |NY |US |0000127875          |-.     kW |0.25   kW |0.0     |0.0     |200205     |N |42 |51 |37.0  |W |77  |0  |58.0  |GENEVA BROADCASTING, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|271.3  m|130287    |-       |1007041 |58.    m|127875    |25076ff375d876000175e1ce183c0316        |
|W292DX      |106.3 MHz |FX |292 |ND  |-                   |D  |-  |LIC    |MIDDLETOWN               |NY |US |BLFT-20110617AAI    |0.099  kW |0.099  kW |28.2    |0.0     |46502      |N |41 |27 |16.3  |W |74  |25 |4.5   |WAMC                                                                        |   0.00 km |   0.00 mi |  0.00 deg |210.   m|210.0  m|104777    |-       |-       |15.    m|1432275   |9048ada433f34bb38562c1b6063ebeb7        |
|WYMK        |106.3 MHz |FM |292 |ND  |-                   |A  |-  |LIC    |MOUNT KISCO              |NY |US |BMLED-20121212AAS   |0.98   kW |0.98   kW |135.1   |135.1   |70274      |N |41 |11 |9.3   |W |73  |40 |39.4  |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |260.9  m|260.9  m|-         |-       |-       |22.    m|1533848   |67db4b42411f41a88cd2c1b6063ebeb7        |
|W292FV      |106.3 MHz |FX |292 |ND  |-                   |D  |-  |LIC    |NEW YORK                 |NY |US |0000176857          |0.002  kW |0.002  kW |0.0     |0.0     |202971     |N |40 |55 |39.4  |W |73  |46 |27.5  |FAMILY STATIONS, INC.                                                       |   0.00 km |   0.00 mi |  0.00 deg |79.8   m|79.8   m|1008948   |-       |1019271 |57.8   m|176857    |25076f917d5254f2017d7c5847381740        |
|WCIT-FM     |106.3 MHz |FM |292 |ND  |-                   |A  |-  |LIC    |ONEIDA                   |NY |US |BLED-20180906ABY    |1.75   kW |1.75   kW |189.0   |189.0   |58038      |N |43 |2  |12.2  |W |75  |26 |36.6  |FAMILY LIFE MINISTRIES, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |463.   m|463.0  m|-         |-       |-       |44.    m|1791571   |3b8eb9b15c06455db059c1b6063ebeb7        |
|W292CM      |106.3 MHz |FX |292 |DA  |-                   |D  |-  |LIC    |POUGHKEEPSIE             |NY |US |0000215273          |0.099  kW |0.099  kW |233.0   |233.0   |88017      |N |41 |43 |14.2  |W |73  |59 |40.1  |DIGITAL RADIO BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |367.   m|367.0  m|1010688   |0.      |-       |30.    m|215273    |25076f91884ab67301886355bdc805f5        |
|WRFZ-LP     |106.3 MHz |FL |292 |ND  |-                   |LP1|-  |LIC    |ROCHESTER                |NY |US |BLL-20160531AAE     |0.019  kW |0.019  kW |69.0    |0.0     |192286     |N |43 |8  |24.9  |W |77  |35 |51.6  |ROCHESTER FREE RADIO, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |214.   m|0.0    m|-         |-       |-       |58.    m|1730213   |3b8cf7262299494bb849c1b6063ebeb7        |
|WNBZ-FM     |106.3 MHz |FM |292 |DA  |-                   |C2 |-  |LIC    |SARANAC                  |NY |US |BLH-20080430ADD     |1.47   kW |1.47   kW |706.0   |706.0   |73315      |N |44 |41 |43.2  |W |73  |52 |58.5  |NBZ, LLC                                                                    |   0.00 km |   0.00 mi |  0.00 deg |1209.  m|1209.0 m|84462     |0.      |1003308 |96.    m|1244008   |e5c98b72cc894cb694fdc1b6063ebeb7        |
|W292EY      |106.3 MHz |FX |292 |DA  |-                   |D  |-  |LIC    |SYRACUSE                 |NY |US |BLFT-20190219ABZ    |0.099  kW |0.099  kW |0.0     |0.0     |138299     |N |43 |3  |30.2  |W |76  |9  |58.7  |CRAM COMMUNICATIONS, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |210.   m|210.0  m|134230    |0.      |1007737 |96.    m|1800529   |bf1e5749c61a48e9b64ec1b6063ebeb7        |
|WPYX        |106.5 MHz |FM |293 |ND  |-                   |B  |-  |LIC    |ALBANY                   |NY |US |BMLH-20101012ADP    |15.5   kW |15.5   kW |275.0   |275.0   |73911      |N |42 |38 |9.2   |W |74  |0  |3.4   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |515.   m|515.0  m|-         |-       |-       |42.    m|1402947   |7110f020318b4437b92ec1b6063ebeb7        |
|WPYX        |106.5 MHz |FS |293 |ND  |-                   |B  |-  |LIC    |ALBANY                   |NY |US |BXLH-20050726AMF    |5.     kW |5.     kW |260.0   |260.0   |73911      |N |42 |38 |9.2   |W |74  |0  |3.4   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |509.   m|509.0  m|-         |-       |-       |36.    m|1068946   |c4efd3a0826a41cc81c1c1b6063ebeb7        |
|W293CE      |106.5 MHz |FX |293 |DA  |-                   |D  |-  |LIC    |BATH                     |NY |US |BLFT-20161028ACF    |-.     kW |0.09   kW |0.0     |0.0     |151639     |N |42 |21 |26.7  |W |77  |19 |16.3  |TOWER BROADCASTING LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|515.   m|61047     |300.    |-       |38.    m|1743068   |be6de54fbc8e4ed3b8eac1b6063ebeb7        |
|WYRK        |106.5 MHz |FM |293 |ND  |-                   |B  |-  |LIC    |BUFFALO                  |NY |US |BLH-19950814KA      |50.    kW |50.    kW |142.0   |142.0   |1908       |N |42 |53 |10.2  |W |78  |52 |24.1  |TOWNSQUARE MEDIA OF BUFFALO, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |326.   m|326.0  m|-         |-       |-       |137.   m|212725    |104694cbaf824458901fc1b6063ebeb7        |
|WYRK        |106.5 MHz |FS |293 |DA  |-                   |B  |-  |LIC    |BUFFALO                  |NY |US |BXLH-20130610AAZ    |4.5    kW |4.5    kW |195.0   |195.0   |1908       |N |42 |57 |13.2  |W |78  |52 |35.1  |TOWNSQUARE MEDIA OF BUFFALO, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |377.   m|377.0  m|106194    |0.      |1006688 |192.   m|1558565   |99d246c21f974ed99d7bc1b6063ebeb7        |
|WYRK        |106.5 MHz |FS |293 |ND  |-                   |B  |-  |LIC    |BUFFALO                  |NY |US |BXLH-20050620AAS    |12.    kW |12.    kW |132.3   |132.3   |1908       |N |42 |53 |10.0  |W |78  |52 |24.0  |TOWNSQUARE MEDIA OF BUFFALO, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |321.4  m|321.4  m|-         |-       |1012893 |132.4  m|1069276   |32f5e3dcff2a45899caac1b6063ebeb7        |
|W293CU      |106.5 MHz |FX |293 |DA  |-                   |D  |-  |LIC    |CORTLAND                 |NY |US |BLFT-20171006ABP    |0.036  kW |0.036  kW |0.0     |0.0     |151672     |N |42 |34 |26.3  |W |76  |11 |14.7  |CALVARY CHAPEL OF THE FINGER LAKES, INC.                                    |   0.00 km |   0.00 mi |  0.00 deg |480.   m|480.0  m|126961    |40.     |1301206 |9.     m|1768535   |5ff92a6cb9e04cbf9143c1b6063ebeb7        |
|W293CZ      |106.5 MHz |FX |293 |DA  |-                   |D  |-  |LIC    |ELMIRA                   |NY |US |BLFT-20180703AAR    |0.08   kW |0.08   kW |0.0     |0.0     |148214     |N |42 |1  |55.0  |W |76  |47 |1.0   |TOWER BROADCASTING LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |580.   m|580.0  m|16125     |0.      |1006946 |41.    m|1787944   |c128b6937b5a4d838378c1b6063ebeb7        |
|WKRH        |106.5 MHz |FM |293 |ND  |-                   |A  |-  |LIC    |FAIR HAVEN               |NY |US |BLH-20150324AAS     |6.     kW |6.     kW |98.0    |98.0    |56996      |N |43 |24 |30.2  |W |76  |33 |22.8  |GALAXY SYRACUSE LICENSEE LLC (NEW)                                          |   0.00 km |   0.00 mi |  0.00 deg |194.   m|194.0  m|-         |-       |1293083 |68.    m|1673973   |3bf5dd34d17f471f9837c1b6063ebeb7        |
|W293AE      |106.5 MHz |FX |293 |DA  |-                   |D  |-  |LIC    |NEWBURGH                 |NY |US |BLFT-20090318AEF    |-.     kW |0.01   kW |0.0     |289.5   |51925      |N |41 |29 |20.0  |W |73  |56 |51.4  |DIGITAL RADIO BROADCASTING, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|433.   m|61047     |325.    |-       |12.    m|1302131   |0985adf09b8d48738e89c1b6063ebeb7        |
|W293BE      |106.5 MHz |FX |293 |ND  |-                   |D  |-  |LIC    |NORWICH                  |NY |US |BLFT-20091110AAJ    |0.01   kW |0.01   kW |27.9    |0.0     |138951     |N |42 |29 |21.2  |W |75  |30 |21.6  |FAMILY LIFE MINISTRIES, INC                                                 |   0.00 km |   0.00 mi |  0.00 deg |469.   m|469.0  m|95957     |-       |-       |10.    m|1341561   |d3547cf1cc3448c1a7a3c1b6063ebeb7        |
|W293BT      |106.5 MHz |FX |293 |ND  |-                   |D  |-  |LIC    |RIDGE                    |NY |US |BLFT-20130823ACK    |0.07   kW |0.07   kW |197.7   |0.0     |58509      |N |40 |51 |18.4  |W |72  |46 |10.4  |SACRED HEART UNIVERSITY, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |211.   m|211.0  m|103604    |-       |1004116 |137.   m|1559291   |483ceddad46241b7b854c1b6063ebeb7        |
|WBDR        |106.7 MHz |FM |294 |DA  |-                   |C3 |-  |LIC    |COPENHAGEN               |NY |US |BLH-19940627KB      |1.8    kW |1.8    kW |363.0   |363.0   |43748      |N |43 |52 |47.2  |W |75  |43 |9.6   |COMMUNITY BROADCASTERS, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |730.   m|730.0  m|14472     |0.      |-       |274.   m|200496    |a7ed8df7be3548d3ba6cc1b6063ebeb7        |
|W294BU      |106.7 MHz |FX |294 |DA  |-                   |D  |-  |LIC    |CORNING                  |NY |US |0000087731          |-.     kW |0.099  kW |0.0     |0.0     |141451     |N |42 |8  |31.3  |W |77  |4  |38.9  |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|547.   m|123097    |0.      |1045276 |35.    m|87731     |25076ff36e051809016e1818724d01c6        |
|WKGS        |106.7 MHz |FM |294 |DA  |-                   |A  |-  |LIC    |IRONDEQUOIT              |NY |US |BLH-20120906AAY     |4.6    kW |4.51   kW |114.0   |114.0   |3205       |N |43 |8  |5.2   |W |77  |35 |6.0   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |260.   m|260.0  m|98719     |0.      |1228608 |44.    m|1514055   |5f2f4483518e41bc9613c1b6063ebeb7        |
|WLTW        |106.7 MHz |FM |294 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BLH-19940203KA      |6.     kW |6.     kW |415.0   |415.0   |56571      |N |40 |44 |54.3  |W |73  |59 |8.5   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |-       |413.   m|194620    |0c69e9e724254fdc846bc1b6063ebeb7        |
|WLTW        |106.7 MHz |FS |294 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXMLH-20011114ABF   |17.    kW |17.    kW |259.0   |259.0   |56571      |N |40 |45 |22.4  |W |73  |59 |10.5  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |274.   m|274.0  m|-         |-       |1065696 |259.   m|586995    |3fc1091865f840ed991dc1b6063ebeb7        |
|WLTW        |106.7 MHz |FS |294 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXLH-20040715ABE    |13.    kW |13.    kW |281.0   |281.0   |56571      |N |40 |45 |22.4  |W |73  |59 |10.5  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |297.   m|297.0  m|-         |-       |1238745 |281.   m|1002831   |9bcab9a1f20f4b64a8b8c1b6063ebeb7        |
|WLTW        |106.7 MHz |FS |294 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BXLH-20171013AAS    |7.1    kW |7.1    kW |386.7   |386.7   |56571      |N |40 |44 |54.0  |W |73  |59 |9.0   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |400.1  m|400.1  m|-         |-       |1007048 |384.6  m|1769180   |ebae25f7e1fe4701a725c1b6063ebeb7        |
|WLTW        |106.7 MHz |FS |294 |ND  |-                   |B  |-  |LIC    |NEW YORK                 |NY |US |BMLH-19950118KD     |4.7    kW |3.4    kW |373.0   |373.0   |56571      |N |40 |44 |54.3  |W |73  |59 |8.5   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |387.   m|387.0  m|-         |-       |-       |371.   m|205680    |854b45f91b55465cb54dc1b6063ebeb7        |
|WCDW        |106.7 MHz |FM |294 |ND  |-                   |A  |-  |LIC    |PORT DICKINSON           |NY |US |BLH-20101119AAR     |1.2    kW |1.2    kW |221.0   |221.0   |165347     |N |42 |3  |22.3  |W |75  |56 |37.7  |EQUINOX BROADCASTING CORP                                                   |   0.00 km |   0.00 mi |  0.00 deg |617.   m|617.0  m|-         |-       |1065310 |122.   m|1408169   |da386153b8ce443a8139c1b6063ebeb7        |
|WCDW        |106.7 MHz |FS |294 |ND  |-                   |A  |-  |LIC    |PORT DICKINSON           |NY |US |BXLH-20110204AAJ    |1.4    kW |1.4    kW |177.0   |177.0   |165347     |N |42 |3  |22.3  |W |75  |56 |37.7  |EQUINOX BROADCASTING CORP                                                   |   0.00 km |   0.00 mi |  0.00 deg |573.   m|573.0  m|-         |-       |1065310 |78.    m|1416181   |4e608588715548a5a74cc1b6063ebeb7        |
|WOOA-LP     |106.9 MHz |FL |295 |ND  |-                   |LP1|-  |LIC    |ALBANY                   |NY |US |BLL-20180109ABR     |0.1    kW |0.1    kW |-9.0    |0.0     |194932     |N |42 |39 |29.4  |W |73  |45 |52.6  |GREEN EDUCATION AND LEGAL FUND, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |77.7   m|0.0    m|-         |-       |-       |13.7   m|1775615   |6a79b6a38aa744edbe4bc1b6063ebeb7        |
|W295CZ      |106.9 MHz |FX |295 |ND  |-                   |D  |-  |LIC    |AMSTERDAM                |NY |US |BLFT-20180228AAB    |0.019  kW |0.019  kW |0.0     |0.0     |201729     |N |42 |57 |40.2  |W |74  |10 |23.4  |CRANESVILLE BLOCK COMPANY                                                   |   0.00 km |   0.00 mi |  0.00 deg |255.   m|255.0  m|130000    |-       |-       |44.    m|1779659   |d98cb2435deb4a95ade9c1b6063ebeb7        |
|W295BN      |106.9 MHz |FX |295 |DA  |-                   |D  |-  |LIC    |CATSKILL                 |NY |US |BLFT-20130826AEB    |-.     kW |0.125  kW |0.0     |0.0     |37231      |N |42 |12 |3.3   |W |73  |50 |7.5   |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|182.   m|111427    |0.      |1041890 |124.   m|1569660   |20f0c68ecbb34f66bcb3c1b6063ebeb7        |
|W295BY      |106.9 MHz |FX |295 |DA  |-                   |D  |-  |LIC    |ELMIRA                   |NY |US |BLFT-20160720ABC    |-.     kW |0.09   kW |0.0     |0.0     |141410     |N |42 |1  |55.0  |W |76  |47 |1.0   |SOUTHERN BELLE, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|574.   m|16130     |0.      |1006946 |35.    m|1733552   |0cbacbfde9024e0da57dc1b6063ebeb7        |
|W295BW      |106.9 MHz |FX |295 |DA  |-                   |D  |-  |LIC    |GRAND ISLAND             |NY |US |BLFT-20161014AAS    |0.15   kW |0.15   kW |0.0     |0.0     |92807      |N |43 |1  |48.2  |W |78  |55 |14.1  |PRIORITY RADIO, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |214.   m|214.0  m|125681    |50.     |1033433 |38.    m|1742085   |34c368a47a6e43758565c1b6063ebeb7        |
|W295CW      |106.9 MHz |FX |295 |ND  |-                   |D  |-  |LIC    |HORNELL                  |NY |US |0000113584          |0.25   kW |0.25   kW |0.0     |0.0     |200909     |N |42 |17 |17.3  |W |77  |38 |45.0  |PMJ COMMUNICATIONS, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |527.   m|527.0  m|130086    |-       |1007792 |61.    m|113584    |25076f91720b0c1e01720e146df50087        |
|WKZA        |106.9 MHz |FM |295 |ND  |-                   |B1 |-  |LIC    |LAKEWOOD                 |NY |US |BLH-20031117AAM     |5.1    kW |5.1    kW |225.0   |225.0   |48736      |N |41 |57 |31.2  |W |79  |16 |10.2  |MEDIA ONE GROUP II, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |698.   m|698.0  m|-         |-       |1027178 |110.   m|702453    |d43a493fd29b45a8a07ac1b6063ebeb7        |
|WKZA        |106.9 MHz |FS |295 |ND  |-                   |B1 |-  |LIC    |LAKEWOOD                 |NY |US |BXLH-20050630ABH    |3.8    kW |3.8    kW |210.0   |210.0   |48736      |N |41 |57 |31.2  |W |79  |16 |10.2  |MEDIA ONE GROUP II, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |683.   m|683.0  m|-         |-       |1027178 |95.    m|1070576   |2d41079637de4971a727c1b6063ebeb7        |
|W295BK      |106.9 MHz |FX |295 |ND  |-                   |D  |-  |LIC    |POUGHKEEPSIE             |NY |US |BLFT-20110119ABE    |0.007  kW |0.007  kW |215.8   |0.0     |155824     |N |41 |41 |58.3  |W |74  |0  |9.5   |BRIDGELIGHT, LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |331.   m|331.0  m|102706    |-       |1005402 |38.    m|1414600   |66e86de06637469d92ebc1b6063ebeb7        |
|WSYR-FM     |106.9 MHz |FM |295 |DA  |-                   |B1 |-  |LIC    |SOLVAY                   |NY |US |BLH-20090825BEP     |9.     kW |9.     kW |124.0   |124.0   |25018      |N |43 |0  |10.2  |W |76  |11 |56.7  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |352.   m|352.0  m|89253     |0.      |1003123 |66.    m|1328226   |1658fef1bc4b4c33b7efc1b6063ebeb7        |
|W295DI      |106.9 MHz |FX |295 |DA  |-                   |D  |-  |LIC    |UTICA                    |NY |US |0000170039          |0.099  kW |0.099  kW |0.0     |0.0     |202325     |N |43 |8  |39.3  |W |75  |10 |43.6  |TOWNSQUARE MEDIA LICENSEE OF UTICA/ROME, INC.                               |   0.00 km |   0.00 mi |  0.00 deg |413.   m|413.0  m|16125     |200.    |1006963 |45.    m|170039    |25076f917d2b1116017d35e57cf4035d        |
